"zone","area","sub_area","pole","config_id","config_name","longitude","latitude"
"Uptown","Bankers Hill","500 GRAPE ST","GP-507","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.159974","32.726102"
"Uptown","Bankers Hill","500 GRAPE ST","GP-509","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.1599","32.726134"
"Uptown","Bankers Hill","500 GRAPE ST","GP-511","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.159972","32.726459"
"Uptown","Bankers Hill","500 GRAPE ST","GP-513","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.159873","32.726141"
"Uptown","Bankers Hill","500 GRAPE ST","GP-515","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.159715","32.726077"
"Uptown","Bankers Hill","500 GRAPE ST","GP-517","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.159882","32.726103"
"Uptown","Bankers Hill","500 GRAPE ST","GP-519","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.159806","32.726104"
"Uptown","Bankers Hill","500 GRAPE ST","GP-521","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.159714","32.726105"
"Uptown","Bankers Hill","500 GRAPE ST","GP-523","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.159638","32.726105"
"Uptown","Bankers Hill","300 HAWTHORN ST","HA-300","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.161944","32.72713"
"Uptown","Bankers Hill","300 HAWTHORN ST","HA-302","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.161861","32.727131"
"Uptown","Bankers Hill","300 HAWTHORN ST","HA-304","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.161761","32.727131"
"Uptown","Bankers Hill","300 HAWTHORN ST","HA-306","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.161677","32.727131"
"Uptown","Bankers Hill","300 HAWTHORN ST","HA-320","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.161577","32.727132"
"Uptown","Bankers Hill","300 HAWTHORN ST","HA-322","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.161494","32.727132"
"Uptown","Bankers Hill","300 HAWTHORN ST","HA-324","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.161394","32.727133"
"Uptown","Bankers Hill","300 HAWTHORN ST","HA-326","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.161311","32.727133"
"Uptown","Bankers Hill","400 HAWTHORN ST","HA-414","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.160968","32.727135"
"Uptown","Bankers Hill","400 HAWTHORN ST","HA-416","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.160801","32.727135"
"Uptown","Bankers Hill","400 HAWTHORN ST","HA-418","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.160633","32.727136"
"Uptown","Bankers Hill","400 HAWTHORN ST","HA-420","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.160465","32.727137"
"Uptown","Bankers Hill","500 HAWTHORN ST","HA-500","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.160148","32.727138"
"Uptown","Bankers Hill","500 HAWTHORN ST","HA-501","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.160087","32.727292"
"Uptown","Bankers Hill","500 HAWTHORN ST","HA-502","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.160008","32.727139"
"Uptown","Bankers Hill","500 HAWTHORN ST","HA-503","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.159946","32.727293"
"Uptown","Bankers Hill","500 HAWTHORN ST","HA-504","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.159867","32.727139"
"Uptown","Bankers Hill","500 HAWTHORN ST","HA-505","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.159806","32.727293"
"Uptown","Bankers Hill","500 HAWTHORN ST","HA-506","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.159727","32.72714"
"Uptown","Bankers Hill","500 HAWTHORN ST","HA-508","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.159665","32.72714"
"Uptown","Bankers Hill","500 HAWTHORN ST","HA-510","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.159587","32.72714"
"Uptown","Bankers Hill","500 HAWTHORN ST","HA-514","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.159524","32.727141"
"Uptown","Bankers Hill","300 IVY ST","IV-300","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.161922","32.728329"
"Uptown","Bankers Hill","300 IVY ST","IV-302","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.161772","32.728329"
"Uptown","Bankers Hill","300 IVY ST","IV-322","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.161556","32.728406"
"Uptown","Bankers Hill","300 IVY ST","IV-324","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.161474","32.728312"
"Uptown","Bankers Hill","300 IVY ST","IV-326","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.161417","32.728321"
"Uptown","Bankers Hill","400 IVY ST","IV-418","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.161029","32.728333"
"Uptown","Bankers Hill","400 IVY ST","IV-420","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.160911","32.728333"
"Uptown","Bankers Hill","400 IVY ST","IV-422","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.160793","32.728334"
"Uptown","Bankers Hill","400 IVY ST","IV-424","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.160658","32.728334"
"Uptown","Bankers Hill","400 IVY ST","IV-426","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.160539","32.728335"
"Uptown","Bankers Hill","400 IVY ST","IV-428","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.160421","32.728335"
"Uptown","Bankers Hill","500 IVY ST","IV-501","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.160072","32.728183"
"Uptown","Bankers Hill","500 IVY ST","IV-503","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.159914","32.728185"
"Uptown","Bankers Hill","500 IVY ST","IV-511","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.159756","32.728186"
"Uptown","Bankers Hill","500 IVY ST","IV-513","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.159599","32.728187"
"Uptown","Bankers Hill","100 JUNIPER ST","JN-100","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.163652","32.729358"
"Uptown","Bankers Hill","100 JUNIPER ST","JN-102","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.163458","32.72936"
"Uptown","Bankers Hill","100 JUNIPER ST","JN-104","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.163248","32.729363"
"Uptown","Bankers Hill","500 JUNIPER ST","JN-524","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.159836","32.729382"
"Uptown","Bankers Hill","300 KALMIA ST","KL-300","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.161991","32.730423"
"Uptown","Bankers Hill","300 KALMIA ST","KL-302","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.161907","32.730424"
"Uptown","Bankers Hill","300 KALMIA ST","KL-304","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.161823","32.730424"
"Uptown","Bankers Hill","300 KALMIA ST","KL-316","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.16174","32.730425"
"Uptown","Bankers Hill","300 KALMIA ST","KL-318","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.161656","32.730426"
"Uptown","Bankers Hill","300 KALMIA ST","KL-320","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.161572","32.730426"
"Uptown","Bankers Hill","300 KALMIA ST","KL-322","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.161489","32.730427"
"Uptown","Bankers Hill","300 KALMIA ST","KL-324","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.161405","32.730427"
"Uptown","Bankers Hill","300 KALMIA ST","KL-326","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.161322","32.730428"
"Uptown","Bankers Hill","400 KALMIA ST","KL-400","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.161079","32.730429"
"Uptown","Bankers Hill","400 KALMIA ST","KL-402","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.161011","32.73043"
"Uptown","Bankers Hill","400 KALMIA ST","KL-404","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.160927","32.73043"
"Uptown","Bankers Hill","400 KALMIA ST","KL-406","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.16086","32.73043"
"Uptown","Bankers Hill","400 KALMIA ST","KL-408","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.160776","32.730431"
"Uptown","Bankers Hill","400 KALMIA ST","KL-418","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.160708","32.730431"
"Uptown","Bankers Hill","400 KALMIA ST","KL-420","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.160624","32.730431"
"Uptown","Bankers Hill","400 KALMIA ST","KL-422","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.160557","32.730432"
"Uptown","Bankers Hill","400 KALMIA ST","KL-424","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.160473","32.730432"
"Uptown","Bankers Hill","400 KALMIA ST","KL-426","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.160405","32.730432"
"Uptown","Bankers Hill","400 KALMIA ST","KL-428","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.160549","32.730391"
"Uptown","Bankers Hill","500 KALMIA ST","KL-507","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.159842","32.730281"
"Uptown","Bankers Hill","300 LAUREL ST","LA-300","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.162017","32.731461"
"Uptown","Bankers Hill","300 LAUREL ST","LA-301","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.161949","32.731308"
"Uptown","Bankers Hill","300 LAUREL ST","LA-302","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.161865","32.731462"
"Uptown","Bankers Hill","300 LAUREL ST","LA-304","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.161798","32.731462"
"Uptown","Bankers Hill","300 LAUREL ST","LA-305","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.161746","32.731309"
"Uptown","Bankers Hill","300 LAUREL ST","LA-306","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.161663","32.731463"
"Uptown","Bankers Hill","300 LAUREL ST","LA-307","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.161595","32.731309"
"Uptown","Bankers Hill","300 LAUREL ST","LA-308","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.161528","32.731464"
"Uptown","Bankers Hill","300 LAUREL ST","LA-310","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.161444","32.731464"
"Uptown","Bankers Hill","300 LAUREL ST","LA-312","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.161377","32.731464"
"Uptown","Bankers Hill","300 LAUREL ST","LA-315","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.161325","32.731311"
"Uptown","Bankers Hill","400 LAUREL ST","LA-400","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.161101","32.731466"
"Uptown","Bankers Hill","400 LAUREL ST","LA-402","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.161034","32.731466"
"Uptown","Bankers Hill","400 LAUREL ST","LA-404","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.16095","32.731466"
"Uptown","Bankers Hill","400 LAUREL ST","LA-405","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.160899","32.731312"
"Uptown","Bankers Hill","400 LAUREL ST","LA-406","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.160816","32.731467"
"Uptown","Bankers Hill","400 LAUREL ST","LA-407","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.160749","32.731313"
"Uptown","Bankers Hill","400 LAUREL ST","LA-408","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.160683","32.731467"
"Uptown","Bankers Hill","400 LAUREL ST","LA-409","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.160615","32.731314"
"Uptown","Bankers Hill","400 LAUREL ST","LA-410","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.160532","32.731468"
"Uptown","Bankers Hill","400 LAUREL ST","LA-411","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.160481","32.731314"
"Uptown","Bankers Hill","400 LAUREL ST","LA-412","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.160398","32.731469"
"Uptown","Bankers Hill","300 MAPLE ST","MP-300","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.16201","32.732506"
"Uptown","Bankers Hill","300 MAPLE ST","MP-302","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.161942","32.732506"
"Uptown","Bankers Hill","300 MAPLE ST","MP-304","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.161858","32.732506"
"Uptown","Bankers Hill","300 MAPLE ST","MP-306","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.16179","32.732506"
"Uptown","Bankers Hill","300 MAPLE ST","MP-308","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.161706","32.732506"
"Uptown","Bankers Hill","300 MAPLE ST","MP-310","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.161638","32.732506"
"Uptown","Bankers Hill","300 MAPLE ST","MP-312","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.161554","32.732506"
"Uptown","Bankers Hill","300 MAPLE ST","MP-314","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.161486","32.732506"
"Uptown","Bankers Hill","300 MAPLE ST","MP-316","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.161402","32.732506"
"Uptown","Bankers Hill","300 MAPLE ST","MP-318","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.161334","32.732506"
"Uptown","Bankers Hill","400 MAPLE ST","MP-404","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.161059","32.732507"
"Uptown","Bankers Hill","400 MAPLE ST","MP-406","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.160942","32.732508"
"Uptown","Bankers Hill","400 MAPLE ST","MP-411","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.160824","32.732354"
"Uptown","Bankers Hill","400 MAPLE ST","MP-413","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.160708","32.732355"
"Uptown","Bankers Hill","500 MAPLE ST","MP-503","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.160737","32.730222"
"Uptown","Bankers Hill","500 MAPLE ST","MP-507","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.160004","32.732357"
"Uptown","Bankers Hill","100 NUTMEG ST","NU-100","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.163754","32.733543"
"Uptown","Bankers Hill","100 NUTMEG ST","NU-102","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.163589","32.733545"
"Uptown","Bankers Hill","100 NUTMEG ST","NU-114","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.163424","32.733546"
"Uptown","Bankers Hill","100 NUTMEG ST","NU-116","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.163259","32.733547"
"Uptown","Bankers Hill","300 NUTMEG ST","NU-300","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.162043","32.733553"
"Uptown","Bankers Hill","300 NUTMEG ST","NU-301","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.162009","32.733399"
"Uptown","Bankers Hill","300 NUTMEG ST","NU-302","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.161959","32.733553"
"Uptown","Bankers Hill","300 NUTMEG ST","NU-303","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.161908","32.7334"
"Uptown","Bankers Hill","300 NUTMEG ST","NU-304","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.161859","32.733554"
"Uptown","Bankers Hill","300 NUTMEG ST","NU-305","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.161825","32.7334"
"Uptown","Bankers Hill","300 NUTMEG ST","NU-306","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.161775","32.733554"
"Uptown","Bankers Hill","300 NUTMEG ST","NU-307","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.161724","32.7334"
"Uptown","Bankers Hill","300 NUTMEG ST","NU-312","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.161675","32.733555"
"Uptown","Bankers Hill","300 NUTMEG ST","NU-315","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.161641","32.733401"
"Uptown","Bankers Hill","300 NUTMEG ST","NU-316","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.161575","32.733555"
"Uptown","Bankers Hill","300 NUTMEG ST","NU-317","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.16154","32.733401"
"Uptown","Bankers Hill","300 NUTMEG ST","NU-319","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.16149","32.733401"
"Uptown","Bankers Hill","300 NUTMEG ST","NU-321","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.161457","32.733402"
"Uptown","Bankers Hill","300 NUTMEG ST","NU-323","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.161407","32.733402"
"Uptown","Bankers Hill","300 NUTMEG ST","NU-325","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.161356","32.733402"
"Uptown","Bankers Hill","300 NUTMEG ST","NU-327","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.161306","32.733402"
"Uptown","Bankers Hill","400 NUTMEG ST","NU-400","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.161132","32.733556"
"Uptown","Bankers Hill","400 NUTMEG ST","NU-401","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.161099","32.733402"
"Uptown","Bankers Hill","400 NUTMEG ST","NU-402","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.161048","32.733556"
"Uptown","Bankers Hill","400 NUTMEG ST","NU-403","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.160998","32.733402"
"Uptown","Bankers Hill","400 NUTMEG ST","NU-404","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.160948","32.733556"
"Uptown","Bankers Hill","400 NUTMEG ST","NU-405","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.160915","32.733402"
"Uptown","Bankers Hill","400 NUTMEG ST","NU-407","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.160865","32.733402"
"Uptown","Bankers Hill","400 NUTMEG ST","NU-408","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.160814","32.733556"
"Uptown","Bankers Hill","400 NUTMEG ST","NU-409","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.160764","32.733402"
"Uptown","Bankers Hill","400 NUTMEG ST","NU-410","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.160714","32.733556"
"Uptown","Bankers Hill","400 NUTMEG ST","NU-414","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.160664","32.733556"
"Uptown","Bankers Hill","400 NUTMEG ST","NU-416","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.16063","32.733556"
"Uptown","Bankers Hill","400 NUTMEG ST","NU-419","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.16058","32.733402"
"Uptown","Bankers Hill","400 NUTMEG ST","NU-421","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.160547","32.733401"
"Uptown","Bankers Hill","400 NUTMEG ST","NU-423","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.160497","32.733401"
"Uptown","Bankers Hill","400 NUTMEG ST","NU-425","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.160447","32.733401"
"Uptown","Bankers Hill","400 NUTMEG ST","NU-427","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.160396","32.733401"
"Uptown","Bankers Hill","500 NUTMEG ST","NU-503","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.159981","32.733408"
"Uptown","Bankers Hill","500 NUTMEG ST","NU-505","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.159781","32.733407"
"Uptown","Bankers Hill","500 NUTMEG ST","NU-507","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.159981","32.733408"
"Uptown","Bankers Hill","500 NUTMEG ST","NU-509","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.159932","32.733476"
"Uptown","Bankers Hill","300 OLIVE ST","OL-310","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.161879","32.734611"
"Uptown","Bankers Hill","300 OLIVE ST","OL-312","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.161679","32.734611"
"Uptown","Bankers Hill","300 OLIVE ST","OL-314","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.161463","32.734612"
"Uptown","Bankers Hill","400 OLIVE ST","OL-418","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.161057","32.734613"
"Uptown","Bankers Hill","400 OLIVE ST","OL-420","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.160907","32.734613"
"Uptown","Bankers Hill","400 OLIVE ST","OL-422","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.160774","32.734614"
"Uptown","Bankers Hill","400 OLIVE ST","OL-424","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.160641","32.734614"
"Uptown","Bankers Hill","400 OLIVE ST","OL-426","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.160491","32.734615"
"Uptown","Bankers Hill","400 PALM ST","PM-400","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.161152","32.73566"
"Uptown","Bankers Hill","400 PALM ST","PM-401","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.161116","32.735507"
"Uptown","Bankers Hill","400 PALM ST","PM-402","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.161068","32.735661"
"Uptown","Bankers Hill","400 PALM ST","PM-403","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.161032","32.735508"
"Uptown","Bankers Hill","400 PALM ST","PM-404","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.160985","32.735663"
"Uptown","Bankers Hill","400 PALM ST","PM-405","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.160948","32.735509"
"Uptown","Bankers Hill","400 PALM ST","PM-406","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.160901","32.735664"
"Uptown","Bankers Hill","400 PALM ST","PM-408","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.160851","32.735664"
"Uptown","Bankers Hill","400 PALM ST","PM-410","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.160801","32.735665"
"Uptown","Bankers Hill","400 PALM ST","PM-412","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.160767","32.735665"
"Uptown","Bankers Hill","400 PALM ST","PM-415","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.160731","32.735512"
"Uptown","Bankers Hill","400 PALM ST","PM-417","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.160681","32.735513"
"Uptown","Bankers Hill","400 PALM ST","PM-419","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.160631","32.735513"
"Uptown","Bankers Hill","400 PALM ST","PM-421","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.160597","32.735514"
"Uptown","Bankers Hill","400 PALM ST","PM-423","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.160547","32.735514"
"Uptown","Bankers Hill","400 PALM ST","PM-424","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.1605","32.735669"
"Uptown","Bankers Hill","400 PALM ST","PM-425","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.160464","32.735516"
"Uptown","Bankers Hill","400 PALM ST","PM-426","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.160416","32.73567"
"Uptown","Bankers Hill","500 PALM ST","PM-500","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.160191","32.735673"
"Uptown","Bankers Hill","500 PALM ST","PM-502","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.160074","32.735675"
"Uptown","Bankers Hill","500 PALM ST","PM-504","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.159974","32.735676"
"Uptown","Bankers Hill","400 QUINCE ST","QN-400","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.161139","32.73669"
"Uptown","Bankers Hill","400 QUINCE ST","QN-402","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.161072","32.736691"
"Uptown","Bankers Hill","400 QUINCE ST","QN-404","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.160988","32.736692"
"Uptown","Bankers Hill","400 QUINCE ST","QN-406","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.160921","32.736692"
"Uptown","Bankers Hill","400 QUINCE ST","QN-408","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.160854","32.736693"
"Uptown","Bankers Hill","400 QUINCE ST","QN-410","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.160787","32.736693"
"Uptown","Bankers Hill","400 QUINCE ST","QN-412","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.16072","32.736694"
"Uptown","Bankers Hill","400 QUINCE ST","QN-414","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.160653","32.736694"
"Uptown","Bankers Hill","400 QUINCE ST","QN-420","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.160569","32.736695"
"Uptown","Bankers Hill","400 QUINCE ST","QN-422","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.160502","32.736695"
"Uptown","Bankers Hill","400 QUINCE ST","QN-424","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat","-117.160435","32.736696"
